time,sound
"Jul 13 2009 05:04:43",0.00
"Jul 13 2009 05:04:44",0.00
"Jul 13 2009 05:04:45",0.00
"Jul 13 2009 05:04:47",0.00
"Jul 13 2009 05:04:48",20.00
"Jul 13 2009 05:04:49",0.00
"Jul 13 2009 05:04:50",0.00
"Jul 13 2009 05:04:51",0.00
"Jul 13 2009 05:04:52",0.00
"Jul 13 2009 05:04:53",0.00
"Jul 13 2009 05:04:54",0.00
"Jul 13 2009 05:04:55",0.00
"Jul 13 2009 05:04:56",0.00
"Jul 13 2009 05:04:57",5.00
"Jul 13 2009 05:04:58",0.00
"Jul 13 2009 05:05:00",0.00
"Jul 13 2009 05:05:01",0.00
"Jul 13 2009 05:05:02",0.00
"Jul 13 2009 05:05:03",0.00
"Jul 13 2009 05:05:04",0.00
"Jul 13 2009 05:05:05",0.00
"Jul 13 2009 05:05:06",13.00
"Jul 13 2009 05:05:07",0.00
"Jul 13 2009 05:05:08",0.00
"Jul 13 2009 05:05:09",27.00
"Jul 13 2009 05:05:10",0.00
"Jul 13 2009 05:05:11",0.00
"Jul 13 2009 05:05:13",0.00
"Jul 13 2009 05:05:14",0.00
"Jul 13 2009 05:05:15",0.00
"Jul 13 2009 05:05:16",0.00
"Jul 13 2009 05:05:17",0.00
"Jul 13 2009 05:05:18",29.00
"Jul 13 2009 05:05:19",0.00
"Jul 13 2009 05:05:20",0.00
"Jul 13 2009 05:05:21",16.00
"Jul 13 2009 05:05:22",0.00
"Jul 13 2009 05:05:23",10.00
"Jul 13 2009 05:05:24",0.00
"Jul 13 2009 05:05:26",15.00
"Jul 13 2009 05:05:27",0.00
"Jul 13 2009 05:05:28",0.00
"Jul 13 2009 05:05:29",0.00
"Jul 13 2009 05:05:30",0.00
"Jul 13 2009 05:05:31",16.00
"Jul 13 2009 05:05:32",0.00
"Jul 13 2009 05:05:33",0.00
"Jul 13 2009 05:05:34",0.00
"Jul 13 2009 05:05:35",0.00
"Jul 13 2009 05:05:36",10.00
"Jul 13 2009 05:05:37",0.00
"Jul 13 2009 05:05:38",20.00
"Jul 13 2009 05:05:40",0.00
"Jul 13 2009 05:05:41",0.00
"Jul 13 2009 05:05:42",0.00
"Jul 13 2009 05:05:43",0.00
"Jul 13 2009 05:05:44",0.00
"Jul 13 2009 05:05:45",0.00
"Jul 13 2009 05:05:46",0.00
"Jul 13 2009 05:05:47",10.00
"Jul 13 2009 05:05:48",0.00
"Jul 13 2009 05:05:49",0.00
"Jul 13 2009 05:05:50",0.00
"Jul 13 2009 05:05:51",0.00
"Jul 13 2009 05:05:53",0.00
"Jul 13 2009 05:05:54",0.00
"Jul 13 2009 05:05:55",0.00
"Jul 13 2009 05:05:56",0.00
"Jul 13 2009 05:05:57",0.00
"Jul 13 2009 05:05:58",0.00
"Jul 13 2009 05:05:59",2.00
"Jul 13 2009 05:06:00",0.00
"Jul 13 2009 05:06:01",0.00
"Jul 13 2009 05:06:02",0.00
"Jul 13 2009 05:06:03",0.00
"Jul 13 2009 05:06:04",0.00
"Jul 13 2009 05:06:05",0.00
"Jul 13 2009 05:06:07",0.00
"Jul 13 2009 05:06:08",0.00
"Jul 13 2009 05:06:09",0.00
"Jul 13 2009 05:06:10",0.00
"Jul 13 2009 05:06:11",0.00
"Jul 13 2009 05:06:12",0.00
"Jul 13 2009 05:06:13",0.00
"Jul 13 2009 05:06:14",0.00
"Jul 13 2009 05:06:15",0.00
"Jul 13 2009 05:06:16",0.00
"Jul 13 2009 05:06:17",0.00
"Jul 13 2009 05:06:18",9.00
"Jul 13 2009 05:06:20",0.00
"Jul 13 2009 05:06:21",19.00
"Jul 13 2009 05:06:22",0.00
"Jul 13 2009 05:06:23",0.00
"Jul 13 2009 05:06:24",0.00
"Jul 13 2009 05:06:25",0.00
"Jul 13 2009 05:06:26",0.00
"Jul 13 2009 05:06:27",0.00
"Jul 13 2009 05:06:28",0.00
"Jul 13 2009 05:06:29",9.00
"Jul 13 2009 05:06:30",0.00
"Jul 13 2009 05:06:31",10.00
"Jul 13 2009 05:06:33",16.00
"Jul 13 2009 05:06:34",0.00
"Jul 13 2009 05:06:35",0.00
"Jul 13 2009 05:06:36",0.00
"Jul 13 2009 05:06:37",0.00
"Jul 13 2009 05:06:38",3.00
"Jul 13 2009 05:06:39",0.00
"Jul 13 2009 05:06:40",0.00
"Jul 13 2009 05:06:41",0.00
"Jul 13 2009 05:06:42",0.00
"Jul 13 2009 05:06:43",0.00
"Jul 13 2009 05:06:44",0.00
"Jul 13 2009 05:06:45",0.00
"Jul 13 2009 05:06:47",0.00
"Jul 13 2009 05:06:48",0.00
"Jul 13 2009 05:06:49",1.00
"Jul 13 2009 05:06:50",0.00
"Jul 13 2009 05:06:51",0.00
"Jul 13 2009 05:06:52",0.00
"Jul 13 2009 05:06:53",0.00
"Jul 13 2009 05:06:54",0.00
"Jul 13 2009 05:06:55",0.00
"Jul 13 2009 05:06:56",0.00
"Jul 13 2009 05:06:57",0.00
"Jul 13 2009 05:06:58",0.00
"Jul 13 2009 05:07:00",0.00
"Jul 13 2009 05:07:01",23.00
"Jul 13 2009 05:07:02",0.00
"Jul 13 2009 05:07:03",0.00
"Jul 13 2009 05:07:04",0.00
"Jul 13 2009 05:07:05",0.00
"Jul 13 2009 05:07:06",0.00
"Jul 13 2009 05:07:07",25.00
"Jul 13 2009 05:07:08",0.00
"Jul 13 2009 05:07:09",0.00
"Jul 13 2009 05:07:10",0.00
"Jul 13 2009 05:07:11",0.00
"Jul 13 2009 05:07:13",0.00
"Jul 13 2009 05:07:14",0.00
"Jul 13 2009 05:07:15",0.00
"Jul 13 2009 05:07:16",0.00
"Jul 13 2009 05:07:17",0.00
"Jul 13 2009 05:07:18",17.00
"Jul 13 2009 05:07:19",3.00
"Jul 13 2009 05:07:20",0.00
"Jul 13 2009 05:07:21",0.00
"Jul 13 2009 05:07:22",3.00
"Jul 13 2009 05:07:23",0.00
"Jul 13 2009 05:07:24",0.00
"Jul 13 2009 05:07:26",0.00
"Jul 13 2009 05:07:27",0.00
"Jul 13 2009 05:07:28",0.00
"Jul 13 2009 05:07:29",0.00
"Jul 13 2009 05:07:30",1.00
"Jul 13 2009 05:07:31",0.00
"Jul 13 2009 05:07:32",0.00
"Jul 13 2009 05:07:33",0.00
"Jul 13 2009 05:07:34",0.00
"Jul 13 2009 05:07:35",0.00
"Jul 13 2009 05:07:36",0.00
"Jul 13 2009 05:07:37",0.00
"Jul 13 2009 05:07:39",0.00
"Jul 13 2009 05:07:40",0.00
"Jul 13 2009 05:07:41",31.00
"Jul 13 2009 05:07:42",0.00
"Jul 13 2009 05:07:43",16.00
"Jul 13 2009 05:07:44",0.00
"Jul 13 2009 05:07:45",0.00
"Jul 13 2009 05:07:46",0.00
"Jul 13 2009 05:07:47",0.00
"Jul 13 2009 05:07:48",0.00
"Jul 13 2009 05:07:49",0.00
"Jul 13 2009 05:07:50",19.00
"Jul 13 2009 05:07:51",0.00
"Jul 13 2009 05:07:53",0.00
"Jul 13 2009 05:07:54",0.00
"Jul 13 2009 05:07:55",0.00
"Jul 13 2009 05:07:56",0.00
"Jul 13 2009 05:07:57",0.00
"Jul 13 2009 05:07:58",0.00
"Jul 13 2009 05:07:59",0.00
"Jul 13 2009 05:08:00",0.00
"Jul 13 2009 05:08:01",0.00
"Jul 13 2009 05:08:02",0.00
"Jul 13 2009 05:08:03",0.00
"Jul 13 2009 05:08:04",0.00
"Jul 13 2009 05:08:06",0.00
"Jul 13 2009 05:08:07",0.00
"Jul 13 2009 05:08:08",0.00
"Jul 13 2009 05:08:09",3.00
"Jul 13 2009 05:08:10",3.00
"Jul 13 2009 05:08:11",0.00
"Jul 13 2009 05:08:12",0.00
"Jul 13 2009 05:08:13",0.00
"Jul 13 2009 05:08:14",0.00
"Jul 13 2009 05:08:15",0.00
"Jul 13 2009 05:08:16",0.00
"Jul 13 2009 05:08:17",0.00
"Jul 13 2009 05:08:19",0.00
"Jul 13 2009 05:08:20",0.00
"Jul 13 2009 05:08:21",0.00
"Jul 13 2009 05:08:22",0.00
"Jul 13 2009 05:08:23",0.00
"Jul 13 2009 05:08:24",0.00
"Jul 13 2009 05:08:25",0.00
"Jul 13 2009 05:08:26",0.00
"Jul 13 2009 05:08:27",0.00
"Jul 13 2009 05:08:28",0.00
"Jul 13 2009 05:08:29",0.00
"Jul 13 2009 05:08:30",0.00
"Jul 13 2009 05:08:32",0.00
"Jul 13 2009 05:08:33",0.00
"Jul 13 2009 05:08:34",0.00
"Jul 13 2009 05:08:35",0.00
"Jul 13 2009 05:08:36",0.00
"Jul 13 2009 05:08:37",11.00
"Jul 13 2009 05:08:38",0.00
"Jul 13 2009 05:08:39",0.00
"Jul 13 2009 05:08:40",0.00
"Jul 13 2009 05:08:41",0.00
"Jul 13 2009 05:08:42",0.00
"Jul 13 2009 05:08:43",0.00
"Jul 13 2009 05:08:44",18.00
"Jul 13 2009 05:08:46",0.00
"Jul 13 2009 05:08:47",0.00
"Jul 13 2009 05:08:48",0.00
"Jul 13 2009 05:08:49",27.00
"Jul 13 2009 05:08:50",0.00
"Jul 13 2009 05:08:51",0.00
"Jul 13 2009 05:08:52",0.00
"Jul 13 2009 05:08:53",0.00
"Jul 13 2009 05:08:54",0.00
"Jul 13 2009 05:08:55",0.00
"Jul 13 2009 05:08:56",0.00
"Jul 13 2009 05:08:57",13.00
"Jul 13 2009 05:08:59",0.00
"Jul 13 2009 05:09:00",0.00
"Jul 13 2009 05:09:01",0.00
"Jul 13 2009 05:09:02",0.00
"Jul 13 2009 05:09:03",0.00
"Jul 13 2009 05:09:04",0.00
"Jul 13 2009 05:09:05",7.00
"Jul 13 2009 05:09:06",0.00
"Jul 13 2009 05:09:07",0.00
"Jul 13 2009 05:09:08",0.00
"Jul 13 2009 05:09:09",0.00
"Jul 13 2009 05:09:10",0.00
"Jul 13 2009 05:09:12",0.00
"Jul 13 2009 05:09:13",0.00
"Jul 13 2009 05:09:14",0.00
"Jul 13 2009 05:09:15",2.00
"Jul 13 2009 05:09:16",0.00
"Jul 13 2009 05:09:17",0.00
"Jul 13 2009 05:09:18",0.00
"Jul 13 2009 05:09:19",0.00
"Jul 13 2009 05:09:20",0.00
"Jul 13 2009 05:09:21",25.00
"Jul 13 2009 05:09:22",0.00
"Jul 13 2009 05:09:23",10.00
"Jul 13 2009 05:09:25",0.00
"Jul 13 2009 05:09:26",5.00
"Jul 13 2009 05:09:27",0.00
"Jul 13 2009 05:09:28",13.00
"Jul 13 2009 05:09:29",0.00
"Jul 13 2009 05:09:30",0.00
"Jul 13 2009 05:09:31",1.00
"Jul 13 2009 05:09:32",0.00
"Jul 13 2009 05:09:33",0.00
"Jul 13 2009 05:09:34",0.00
"Jul 13 2009 05:09:35",8.00
"Jul 13 2009 05:09:36",0.00
"Jul 13 2009 05:09:38",0.00
"Jul 13 2009 05:09:39",0.00
"Jul 13 2009 05:09:40",0.00
"Jul 13 2009 05:09:41",0.00
"Jul 13 2009 05:09:42",0.00
"Jul 13 2009 05:09:43",7.00
"Jul 13 2009 05:09:44",0.00
"Jul 13 2009 05:09:45",0.00
"Jul 13 2009 05:09:46",0.00
"Jul 13 2009 05:09:47",0.00
"Jul 13 2009 05:09:48",0.00
"Jul 13 2009 05:09:49",0.00
"Jul 13 2009 05:09:51",16.00
"Jul 13 2009 05:09:52",7.00
"Jul 13 2009 05:09:53",0.00
"Jul 13 2009 05:09:54",24.00
"Jul 13 2009 05:09:55",0.00
"Jul 13 2009 05:09:56",0.00
"Jul 13 2009 05:09:57",0.00
"Jul 13 2009 05:09:58",0.00
"Jul 13 2009 05:09:59",0.00
"Jul 13 2009 05:10:00",2.00
"Jul 13 2009 05:10:01",0.00
"Jul 13 2009 05:10:02",0.00
"Jul 13 2009 05:10:03",0.00
"Jul 13 2009 05:10:05",0.00
"Jul 13 2009 05:10:06",0.00
"Jul 13 2009 05:10:07",0.00
"Jul 13 2009 05:10:08",0.00
"Jul 13 2009 05:10:09",0.00
"Jul 13 2009 05:10:10",0.00
"Jul 13 2009 05:10:11",0.00
"Jul 13 2009 05:10:12",0.00
"Jul 13 2009 05:10:13",0.00
"Jul 13 2009 05:10:14",0.00
"Jul 13 2009 05:10:15",0.00
"Jul 13 2009 05:10:16",0.00
"Jul 13 2009 05:10:18",27.00
"Jul 13 2009 05:10:19",0.00
"Jul 13 2009 05:10:20",0.00
"Jul 13 2009 05:10:21",0.00
"Jul 13 2009 05:10:22",0.00
"Jul 13 2009 05:10:23",0.00
"Jul 13 2009 05:10:24",0.00
"Jul 13 2009 05:10:25",0.00
"Jul 13 2009 05:10:26",22.00
"Jul 13 2009 05:10:27",0.00
"Jul 13 2009 05:10:28",0.00
"Jul 13 2009 05:10:29",4.00
"Jul 13 2009 05:10:31",10.00
"Jul 13 2009 05:10:32",20.00
"Jul 13 2009 05:10:33",0.00
"Jul 13 2009 05:10:34",0.00
"Jul 13 2009 05:10:35",0.00
"Jul 13 2009 05:10:36",0.00
"Jul 13 2009 05:10:37",0.00
"Jul 13 2009 05:10:38",0.00
"Jul 13 2009 05:10:39",0.00
"Jul 13 2009 05:10:40",0.00
"Jul 13 2009 05:10:41",0.00
"Jul 13 2009 05:10:42",0.00
"Jul 13 2009 05:10:44",0.00
"Jul 13 2009 05:10:45",0.00
"Jul 13 2009 05:10:46",0.00
"Jul 13 2009 05:10:47",23.00
"Jul 13 2009 05:10:48",0.00
"Jul 13 2009 05:10:49",16.00
"Jul 13 2009 05:10:50",0.00
"Jul 13 2009 05:10:51",0.00
"Jul 13 2009 05:10:52",0.00
"Jul 13 2009 05:10:53",0.00
"Jul 13 2009 05:10:54",0.00
"Jul 13 2009 05:10:55",0.00
"Jul 13 2009 05:10:56",0.00
"Jul 13 2009 05:10:58",0.00
"Jul 13 2009 05:10:59",0.00
"Jul 13 2009 05:11:00",21.00
"Jul 13 2009 05:11:01",0.00
"Jul 13 2009 05:11:02",0.00
"Jul 13 2009 05:11:03",0.00
"Jul 13 2009 05:11:04",0.00
"Jul 13 2009 05:11:05",0.00
"Jul 13 2009 05:11:06",0.00
"Jul 13 2009 05:11:07",0.00
"Jul 13 2009 05:11:08",0.00
"Jul 13 2009 05:11:09",0.00
"Jul 13 2009 05:11:11",0.00
"Jul 13 2009 05:11:12",0.00
"Jul 13 2009 05:11:13",0.00
"Jul 13 2009 05:11:14",21.00
"Jul 13 2009 05:11:15",0.00
"Jul 13 2009 05:11:16",0.00
"Jul 13 2009 05:11:17",21.00
"Jul 13 2009 05:11:18",0.00
"Jul 13 2009 05:11:19",0.00
"Jul 13 2009 05:11:20",0.00
"Jul 13 2009 05:11:21",0.00
"Jul 13 2009 05:11:22",0.00
"Jul 13 2009 05:11:24",0.00
"Jul 13 2009 05:11:25",0.00
"Jul 13 2009 05:11:26",0.00
"Jul 13 2009 05:11:27",0.00
"Jul 13 2009 05:11:28",0.00
"Jul 13 2009 05:11:29",0.00
"Jul 13 2009 05:11:30",42.00
"Jul 13 2009 05:11:31",4.00
"Jul 13 2009 05:11:32",0.00
"Jul 13 2009 05:11:33",0.00
"Jul 13 2009 05:11:34",0.00
"Jul 13 2009 05:11:35",0.00
"Jul 13 2009 05:11:37",7.00
"Jul 13 2009 05:11:38",0.00
"Jul 13 2009 05:11:39",10.00
"Jul 13 2009 05:11:40",5.00
"Jul 13 2009 05:11:41",0.00
"Jul 13 2009 05:11:42",0.00
"Jul 13 2009 05:11:43",3.00
"Jul 13 2009 05:11:44",0.00
"Jul 13 2009 05:11:45",0.00
"Jul 13 2009 05:11:46",0.00
"Jul 13 2009 05:11:47",4.00
"Jul 13 2009 05:11:48",0.00
"Jul 13 2009 05:11:50",0.00
"Jul 13 2009 05:11:51",0.00
"Jul 13 2009 05:11:52",0.00
"Jul 13 2009 05:11:53",0.00
"Jul 13 2009 05:11:54",0.00
"Jul 13 2009 05:11:55",0.00
"Jul 13 2009 05:11:56",14.00
"Jul 13 2009 05:11:57",0.00
"Jul 13 2009 05:11:58",0.00
"Jul 13 2009 05:11:59",0.00
"Jul 13 2009 05:12:00",0.00
"Jul 13 2009 05:12:01",0.00
"Jul 13 2009 05:12:03",0.00
"Jul 13 2009 05:12:04",21.00
"Jul 13 2009 05:12:05",0.00
"Jul 13 2009 05:12:06",14.00
"Jul 13 2009 05:12:07",0.00
"Jul 13 2009 05:12:08",0.00
"Jul 13 2009 05:12:09",0.00
"Jul 13 2009 05:12:10",0.00
"Jul 13 2009 05:12:11",0.00
"Jul 13 2009 05:12:12",0.00
"Jul 13 2009 05:12:13",0.00
"Jul 13 2009 05:12:14",16.00
"Jul 13 2009 05:12:15",0.00
"Jul 13 2009 05:12:17",0.00
"Jul 13 2009 05:12:18",0.00
"Jul 13 2009 05:12:19",0.00
"Jul 13 2009 05:12:20",0.00
"Jul 13 2009 05:12:21",0.00
"Jul 13 2009 05:12:22",0.00
"Jul 13 2009 05:12:23",0.00
"Jul 13 2009 05:12:24",0.00
"Jul 13 2009 05:12:25",0.00
"Jul 13 2009 05:12:26",18.00
"Jul 13 2009 05:12:27",0.00
"Jul 13 2009 05:12:28",2.00
"Jul 13 2009 05:12:30",0.00
"Jul 13 2009 05:12:31",0.00
"Jul 13 2009 05:12:32",0.00
"Jul 13 2009 05:12:33",0.00
"Jul 13 2009 05:12:34",0.00
"Jul 13 2009 05:12:35",0.00
"Jul 13 2009 05:12:36",0.00
"Jul 13 2009 05:12:37",12.00
"Jul 13 2009 05:12:38",0.00
"Jul 13 2009 05:12:39",0.00
"Jul 13 2009 05:12:40",0.00
"Jul 13 2009 05:12:41",16.00
"Jul 13 2009 05:12:43",0.00
"Jul 13 2009 05:12:44",0.00
"Jul 13 2009 05:12:45",0.00
"Jul 13 2009 05:12:46",0.00
"Jul 13 2009 05:12:47",30.00
"Jul 13 2009 05:12:48",0.00
"Jul 13 2009 05:12:49",0.00
"Jul 13 2009 05:12:50",0.00
"Jul 13 2009 05:12:51",0.00
"Jul 13 2009 05:12:52",0.00
"Jul 13 2009 05:12:53",0.00
"Jul 13 2009 05:12:54",0.00
"Jul 13 2009 05:12:55",0.00
"Jul 13 2009 05:12:57",0.00
"Jul 13 2009 05:12:58",0.00
"Jul 13 2009 05:12:59",0.00
"Jul 13 2009 05:13:00",0.00
"Jul 13 2009 05:13:01",0.00
"Jul 13 2009 05:13:02",0.00
"Jul 13 2009 05:13:03",0.00
"Jul 13 2009 05:13:04",0.00
"Jul 13 2009 05:13:05",0.00
"Jul 13 2009 05:13:06",7.00
"Jul 13 2009 05:13:07",0.00
"Jul 13 2009 05:13:08",0.00
"Jul 13 2009 05:13:10",4.00
"Jul 13 2009 05:13:11",0.00
"Jul 13 2009 05:13:12",0.00
"Jul 13 2009 05:13:13",0.00
"Jul 13 2009 05:13:14",0.00
"Jul 13 2009 05:13:15",0.00
"Jul 13 2009 05:13:16",0.00
"Jul 13 2009 05:13:17",13.00
"Jul 13 2009 05:13:18",0.00
"Jul 13 2009 05:13:19",0.00
"Jul 13 2009 05:13:20",0.00
"Jul 13 2009 05:13:21",14.00
"Jul 13 2009 05:13:23",0.00
"Jul 13 2009 05:13:24",0.00
"Jul 13 2009 05:13:25",0.00
"Jul 13 2009 05:13:26",0.00
"Jul 13 2009 05:13:27",0.00
"Jul 13 2009 05:13:28",0.00
"Jul 13 2009 05:13:29",0.00
"Jul 13 2009 05:13:30",0.00
"Jul 13 2009 05:13:31",26.00
"Jul 13 2009 05:13:32",0.00
"Jul 13 2009 05:13:33",0.00
"Jul 13 2009 05:13:34",0.00
"Jul 13 2009 05:13:36",0.00
"Jul 13 2009 05:13:37",2.00
"Jul 13 2009 05:13:38",0.00
"Jul 13 2009 05:13:39",0.00
"Jul 13 2009 05:13:40",0.00
"Jul 13 2009 05:13:41",0.00
"Jul 13 2009 05:13:42",0.00
"Jul 13 2009 05:13:43",0.00
"Jul 13 2009 05:13:44",0.00
"Jul 13 2009 05:13:45",3.00
"Jul 13 2009 05:13:46",0.00
"Jul 13 2009 05:13:47",0.00
"Jul 13 2009 05:13:49",0.00
"Jul 13 2009 05:13:50",0.00
"Jul 13 2009 05:13:51",0.00
"Jul 13 2009 05:13:52",0.00
"Jul 13 2009 05:13:53",0.00
"Jul 13 2009 05:13:54",0.00
"Jul 13 2009 05:13:55",0.00
"Jul 13 2009 05:13:56",0.00
"Jul 13 2009 05:13:57",0.00
"Jul 13 2009 05:13:58",0.00
"Jul 13 2009 05:13:59",0.00
"Jul 13 2009 05:14:00",0.00
"Jul 13 2009 05:14:01",0.00
"Jul 13 2009 05:14:03",0.00
"Jul 13 2009 05:14:04",0.00
"Jul 13 2009 05:14:05",0.00
"Jul 13 2009 05:14:06",0.00
"Jul 13 2009 05:14:07",0.00
"Jul 13 2009 05:14:08",0.00
"Jul 13 2009 05:14:09",12.00
"Jul 13 2009 05:14:10",0.00
"Jul 13 2009 05:14:11",0.00
"Jul 13 2009 05:14:12",22.00
"Jul 13 2009 05:14:13",0.00
"Jul 13 2009 05:14:14",4.00
"Jul 13 2009 05:14:16",0.00
"Jul 13 2009 05:14:17",0.00
"Jul 13 2009 05:14:18",0.00
"Jul 13 2009 05:14:19",18.00
"Jul 13 2009 05:14:20",0.00
"Jul 13 2009 05:14:21",6.00
"Jul 13 2009 05:14:22",0.00
"Jul 13 2009 05:14:23",0.00
"Jul 13 2009 05:14:24",0.00
"Jul 13 2009 05:14:25",0.00
"Jul 13 2009 05:14:26",0.00
"Jul 13 2009 05:14:27",0.00
"Jul 13 2009 05:14:29",0.00
"Jul 13 2009 05:14:30",0.00
"Jul 13 2009 05:14:31",21.00
"Jul 13 2009 05:14:32",0.00
"Jul 13 2009 05:14:33",0.00
"Jul 13 2009 05:14:34",0.00
"Jul 13 2009 05:14:35",0.00
"Jul 13 2009 05:14:36",0.00
"Jul 13 2009 05:14:37",0.00
"Jul 13 2009 05:14:38",0.00
"Jul 13 2009 05:14:39",0.00
"Jul 13 2009 05:14:40",0.00
"Jul 13 2009 05:14:42",0.00
"Jul 13 2009 05:14:43",22.00
"Jul 13 2009 05:14:44",0.00
"Jul 13 2009 05:14:45",0.00
"Jul 13 2009 05:14:46",0.00
"Jul 13 2009 05:14:47",0.00
"Jul 13 2009 05:14:48",0.00
"Jul 13 2009 05:14:49",0.00
"Jul 13 2009 05:14:50",0.00
"Jul 13 2009 05:14:51",0.00
"Jul 13 2009 05:14:52",0.00
"Jul 13 2009 05:14:53",0.00
"Jul 13 2009 05:14:55",0.00
"Jul 13 2009 17:08:29",0.00
"Jul 13 2009 17:08:30",0.00
"Jul 13 2009 17:08:31",0.00
"Jul 13 2009 17:08:32",4.00
"Jul 13 2009 17:08:33",0.00
"Jul 13 2009 17:08:34",0.00
"Jul 13 2009 17:08:35",0.00
"Jul 13 2009 17:08:36",0.00
"Jul 13 2009 17:08:37",0.00
"Jul 13 2009 17:08:38",0.00
"Jul 13 2009 17:08:39",0.00
"Jul 13 2009 17:08:40",0.00
"Jul 13 2009 17:08:42",0.00
"Jul 13 2009 17:08:43",0.00
"Jul 13 2009 17:08:44",0.00
"Jul 13 2009 17:08:45",0.00
"Jul 13 2009 17:08:46",0.00
"Jul 13 2009 17:08:47",0.00
"Jul 13 2009 17:08:48",10.00
"Jul 13 2009 17:08:49",0.00
"Jul 13 2009 17:08:50",0.00
"Jul 13 2009 17:08:51",0.00
"Jul 13 2009 17:08:52",0.00
"Jul 13 2009 17:08:53",4.00
"Jul 13 2009 17:08:55",0.00
"Jul 13 2009 17:08:56",0.00
"Jul 13 2009 17:08:57",0.00
"Jul 13 2009 17:08:58",0.00
"Jul 13 2009 17:08:59",0.00
"Jul 13 2009 17:09:00",0.00
"Jul 13 2009 17:09:01",1.00
"Jul 13 2009 17:09:02",0.00
"Jul 13 2009 17:09:03",0.00
"Jul 13 2009 17:09:04",0.00
"Jul 13 2009 17:09:05",0.00
"Jul 13 2009 17:09:06",0.00
"Jul 13 2009 17:09:08",0.00
"Jul 13 2009 17:09:09",0.00
"Jul 13 2009 17:09:10",0.00
"Jul 13 2009 17:09:11",0.00
"Jul 13 2009 17:09:12",0.00
"Jul 13 2009 17:09:13",0.00
"Jul 13 2009 17:09:14",0.00
"Jul 13 2009 17:09:15",0.00
"Jul 13 2009 17:09:16",8.00
"Jul 13 2009 17:09:17",0.00
"Jul 13 2009 17:09:18",12.00
"Jul 13 2009 17:09:19",0.00
"Jul 13 2009 17:09:21",0.00
"Jul 13 2009 17:09:22",0.00
"Jul 13 2009 17:09:23",0.00
"Jul 13 2009 17:09:24",0.00
"Jul 13 2009 17:09:25",0.00
"Jul 13 2009 17:09:26",0.00
"Jul 13 2009 17:09:27",0.00
"Jul 13 2009 17:09:28",0.00
"Jul 13 2009 17:09:29",0.00
"Jul 13 2009 17:09:30",0.00
"Jul 13 2009 17:09:31",9.00
"Jul 13 2009 17:09:32",31.00
"Jul 13 2009 17:09:34",0.00
"Jul 13 2009 17:09:35",25.00
"Jul 13 2009 17:09:36",7.00
"Jul 13 2009 17:09:37",0.00
"Jul 13 2009 17:09:38",16.00
"Jul 13 2009 17:09:39",0.00
"Jul 13 2009 17:09:40",0.00
"Jul 13 2009 17:09:41",0.00
"Jul 13 2009 17:09:42",0.00
"Jul 13 2009 17:09:43",0.00
"Jul 13 2009 17:09:44",0.00
"Jul 13 2009 17:09:45",0.00
"Jul 13 2009 17:09:46",0.00
"Jul 13 2009 17:09:48",7.00
"Jul 13 2009 17:09:49",0.00
"Jul 13 2009 17:09:50",0.00
"Jul 13 2009 17:09:51",0.00
"Jul 13 2009 17:09:52",0.00
"Jul 13 2009 17:09:53",0.00
"Jul 13 2009 17:09:54",0.00
"Jul 13 2009 17:09:55",18.00
"Jul 13 2009 17:09:56",0.00
"Jul 13 2009 17:09:57",0.00
"Jul 13 2009 17:09:58",5.00
"Jul 13 2009 17:09:59",0.00
"Jul 13 2009 17:10:01",0.00
"Jul 13 2009 17:10:02",0.00
"Jul 13 2009 17:10:03",0.00
"Jul 13 2009 17:10:04",0.00
"Jul 13 2009 17:10:05",0.00
"Jul 13 2009 17:10:06",0.00
"Jul 13 2009 17:10:07",0.00
"Jul 13 2009 17:10:08",0.00
"Jul 13 2009 17:10:09",0.00
"Jul 13 2009 17:10:10",0.00
"Jul 13 2009 17:10:11",0.00
"Jul 13 2009 17:10:12",0.00
"Jul 13 2009 17:10:14",0.00
"Jul 13 2009 17:10:15",0.00
"Jul 13 2009 17:10:16",21.00
"Jul 13 2009 17:10:17",0.00
"Jul 13 2009 17:10:18",0.00
"Jul 13 2009 17:10:19",0.00
"Jul 13 2009 17:10:20",4.00
"Jul 13 2009 17:10:21",0.00
"Jul 13 2009 17:10:22",0.00
"Jul 13 2009 17:10:23",0.00
"Jul 13 2009 17:10:24",0.00
"Jul 13 2009 17:10:25",0.00
"Jul 13 2009 17:10:27",0.00
"Jul 13 2009 17:10:28",0.00
"Jul 13 2009 17:10:29",0.00
"Jul 13 2009 17:10:30",0.00
"Jul 13 2009 17:10:31",0.00
"Jul 13 2009 17:10:32",0.00
"Jul 13 2009 17:10:33",0.00
"Jul 13 2009 17:10:34",21.00
"Jul 13 2009 17:10:35",0.00
"Jul 13 2009 17:10:36",0.00
"Jul 13 2009 17:10:37",0.00
"Jul 13 2009 17:10:38",0.00
"Jul 13 2009 17:10:40",0.00
"Jul 13 2009 17:10:41",0.00
"Jul 13 2009 17:10:42",0.00
"Jul 13 2009 17:10:43",0.00
"Jul 13 2009 17:10:44",0.00
"Jul 13 2009 17:10:45",0.00
"Jul 13 2009 17:10:46",27.00
"Jul 13 2009 17:10:47",0.00
"Jul 13 2009 17:10:48",0.00
"Jul 13 2009 17:10:49",0.00
"Jul 13 2009 17:10:50",0.00
"Jul 13 2009 17:10:51",0.00
